dtime,open,high,low,close
2019-12-11 18:30:00+00:00,108.692,108.692,108.684,108.684
2019-12-11 18:31:00+00:00,108.682,108.682,108.682,108.682
2019-12-11 18:32:00+00:00,108.684,108.687,108.684,108.685
2019-12-11 18:33:00+00:00,108.688,108.688,108.685,108.685
2019-12-11 18:34:00+00:00,108.688,108.693,108.688,108.693
2019-12-11 18:35:00+00:00,108.696,108.696,108.693,108.696
2019-12-11 18:37:00+00:00,108.692,108.692,108.692,108.692
2019-12-11 18:38:00+00:00,108.694,108.694,108.692,108.692
2019-12-11 18:39:00+00:00,108.694,108.694,108.687,108.687
2019-12-11 18:40:00+00:00,108.684,108.684,108.680,108.680
2019-12-11 18:41:00+00:00,108.682,108.685,108.680,108.685
2019-12-11 18:42:00+00:00,108.682,108.685,108.682,108.685
2019-12-11 18:43:00+00:00,108.688,108.692,108.688,108.692
2019-12-11 18:44:00+00:00,108.690,108.692,108.690,108.690
2019-12-11 18:45:00+00:00,108.688,108.690,108.688,108.688
2019-12-11 18:46:00+00:00,108.690,108.690,108.686,108.686
2019-12-11 18:47:00+00:00,108.688,108.690,108.688,108.690
2019-12-11 18:48:00+00:00,108.688,108.690,108.688,108.690
2019-12-11 18:49:00+00:00,108.688,108.690,108.688,108.690
2019-12-11 18:50:00+00:00,108.692,108.692,108.690,108.690
2019-12-11 18:51:00+00:00,108.687,108.690,108.687,108.690
2019-12-11 18:52:00+00:00,108.692,108.692,108.690,108.690
2019-12-11 18:54:00+00:00,108.688,108.692,108.688,108.690
2019-12-11 18:55:00+00:00,108.688,108.688,108.680,108.682
2019-12-11 18:56:00+00:00,108.685,108.685,108.682,108.682
2019-12-11 18:57:00+00:00,108.680,108.680,108.678,108.678
2019-12-11 18:58:00+00:00,108.675,108.675,108.668,108.672
2019-12-11 18:59:00+00:00,108.670,108.698,108.670,108.694
2019-12-11 19:00:00+00:00,108.690,108.774,108.690,108.730
2019-12-11 19:01:00+00:00,108.728,108.744,108.702,108.702
2019-12-11 19:02:00+00:00,108.704,108.726,108.704,108.726
2019-12-11 19:03:00+00:00,108.724,108.724,108.709,108.709
2019-12-11 19:04:00+00:00,108.712,108.714,108.695,108.695
2019-12-11 19:05:00+00:00,108.692,108.704,108.690,108.704
2019-12-11 19:06:00+00:00,108.706,108.718,108.702,108.714
2019-12-11 19:07:00+00:00,108.712,108.712,108.704,108.709
2019-12-11 19:08:00+00:00,108.707,108.726,108.707,108.726
2019-12-11 19:09:00+00:00,108.730,108.732,108.724,108.724
2019-12-11 19:10:00+00:00,108.722,108.722,108.668,108.676
2019-12-11 19:11:00+00:00,108.678,108.690,108.666,108.666
2019-12-11 19:12:00+00:00,108.664,108.674,108.661,108.666
2019-12-11 19:13:00+00:00,108.663,108.663,108.631,108.634
2019-12-11 19:14:00+00:00,108.631,108.631,108.618,108.622
2019-12-11 19:15:00+00:00,108.625,108.625,108.596,108.604
2019-12-11 19:16:00+00:00,108.601,108.608,108.598,108.598
2019-12-11 19:17:00+00:00,108.600,108.612,108.592,108.612
2019-12-11 19:18:00+00:00,108.610,108.635,108.610,108.628
2019-12-11 19:19:00+00:00,108.630,108.635,108.626,108.635
2019-12-11 19:20:00+00:00,108.633,108.643,108.630,108.643
2019-12-11 19:21:00+00:00,108.646,108.646,108.630,108.635
2019-12-11 19:22:00+00:00,108.632,108.646,108.625,108.646
2019-12-11 19:23:00+00:00,108.648,108.660,108.640,108.660
2019-12-11 19:24:00+00:00,108.658,108.660,108.646,108.646
2019-12-11 19:25:00+00:00,108.649,108.649,108.640,108.642
2019-12-11 19:26:00+00:00,108.645,108.652,108.642,108.646
2019-12-11 19:27:00+00:00,108.642,108.646,108.634,108.634
2019-12-11 19:28:00+00:00,108.637,108.637,108.627,108.629
2019-12-11 19:29:00+00:00,108.627,108.634,108.616,108.623
2019-12-11 19:30:00+00:00,108.621,108.622,108.614,108.617
2019-12-11 19:31:00+00:00,108.620,108.623,108.605,108.606
2019-12-11 19:32:00+00:00,108.608,108.622,108.598,108.622
2019-12-11 19:33:00+00:00,108.625,108.625,108.612,108.612
2019-12-11 19:34:00+00:00,108.616,108.628,108.610,108.621
2019-12-11 19:35:00+00:00,108.624,108.626,108.621,108.624
2019-12-11 19:36:00+00:00,108.626,108.636,108.626,108.636
2019-12-11 19:37:00+00:00,108.639,108.644,108.639,108.644
2019-12-11 19:38:00+00:00,108.646,108.660,108.642,108.660
2019-12-11 19:39:00+00:00,108.662,108.669,108.650,108.660
2019-12-11 19:40:00+00:00,108.658,108.680,108.656,108.666
2019-12-11 19:41:00+00:00,108.664,108.664,108.642,108.646
2019-12-11 19:42:00+00:00,108.648,108.648,108.601,108.603
2019-12-11 19:43:00+00:00,108.606,108.613,108.594,108.596
2019-12-11 19:44:00+00:00,108.594,108.614,108.592,108.596
2019-12-11 19:45:00+00:00,108.598,108.599,108.578,108.595
2019-12-11 19:46:00+00:00,108.592,108.606,108.590,108.606
2019-12-11 19:47:00+00:00,108.608,108.608,108.579,108.584
2019-12-11 19:48:00+00:00,108.582,108.582,108.532,108.553
2019-12-11 19:49:00+00:00,108.550,108.550,108.532,108.532
2019-12-11 19:50:00+00:00,108.530,108.534,108.502,108.516
2019-12-11 19:51:00+00:00,108.519,108.519,108.494,108.509
2019-12-11 19:52:00+00:00,108.506,108.528,108.503,108.528
2019-12-11 19:53:00+00:00,108.526,108.526,108.512,108.520
2019-12-11 19:54:00+00:00,108.517,108.519,108.506,108.506
2019-12-11 19:55:00+00:00,108.502,108.502,108.478,108.481
2019-12-11 19:56:00+00:00,108.478,108.526,108.466,108.524
2019-12-11 19:57:00+00:00,108.526,108.532,108.514,108.516
2019-12-11 19:58:00+00:00,108.514,108.516,108.503,108.508
2019-12-11 19:59:00+00:00,108.506,108.518,108.500,108.501
2019-12-11 20:00:00+00:00,108.504,108.522,108.493,108.510
2019-12-11 20:01:00+00:00,108.508,108.524,108.502,108.524
2019-12-11 20:02:00+00:00,108.522,108.537,108.518,108.520
2019-12-11 20:03:00+00:00,108.522,108.523,108.508,108.514
2019-12-11 20:04:00+00:00,108.516,108.524,108.512,108.518
2019-12-11 20:05:00+00:00,108.516,108.530,108.511,108.525
2019-12-11 20:06:00+00:00,108.522,108.525,108.503,108.506
2019-12-11 20:07:00+00:00,108.508,108.511,108.494,108.498
2019-12-11 20:08:00+00:00,108.496,108.512,108.496,108.512
2019-12-11 20:09:00+00:00,108.514,108.521,108.508,108.513
2019-12-11 20:10:00+00:00,108.516,108.520,108.509,108.520
2019-12-11 20:11:00+00:00,108.518,108.530,108.513,108.530
2019-12-11 20:12:00+00:00,108.528,108.528,108.515,108.520
2019-12-11 20:13:00+00:00,108.522,108.522,108.500,108.502
2019-12-11 20:14:00+00:00,108.504,108.534,108.504,108.534
2019-12-11 20:15:00+00:00,108.531,108.536,108.526,108.533
2019-12-11 20:16:00+00:00,108.536,108.546,108.536,108.540
2019-12-11 20:17:00+00:00,108.538,108.546,108.538,108.539
2019-12-11 20:18:00+00:00,108.536,108.540,108.527,108.534
2019-12-11 20:19:00+00:00,108.532,108.537,108.532,108.535
2019-12-11 20:20:00+00:00,108.537,108.546,108.537,108.538
2019-12-11 20:21:00+00:00,108.536,108.536,108.524,108.524
2019-12-11 20:22:00+00:00,108.520,108.524,108.518,108.524
2019-12-11 20:23:00+00:00,108.521,108.525,108.518,108.525
2019-12-11 20:24:00+00:00,108.528,108.552,108.528,108.549
2019-12-11 20:25:00+00:00,108.547,108.550,108.538,108.543
2019-12-11 20:26:00+00:00,108.540,108.544,108.536,108.536
2019-12-11 20:27:00+00:00,108.538,108.540,108.534,108.537
2019-12-11 20:28:00+00:00,108.534,108.549,108.534,108.549
2019-12-11 20:29:00+00:00,108.547,108.558,108.544,108.556
2019-12-11 20:30:00+00:00,108.554,108.556,108.544,108.556
2019-12-11 20:31:00+00:00,108.558,108.562,108.556,108.559
2019-12-11 20:32:00+00:00,108.561,108.564,108.559,108.562
2019-12-11 20:33:00+00:00,108.558,108.561,108.556,108.558
2019-12-11 20:34:00+00:00,108.561,108.566,108.561,108.566
2019-12-11 20:35:00+00:00,108.564,108.566,108.562,108.564
2019-12-11 20:36:00+00:00,108.561,108.566,108.561,108.564
2019-12-11 20:37:00+00:00,108.562,108.562,108.548,108.550
2019-12-11 20:38:00+00:00,108.552,108.552,108.546,108.548
2019-12-11 20:39:00+00:00,108.546,108.548,108.544,108.548
2019-12-11 20:40:00+00:00,108.550,108.560,108.550,108.558
2019-12-11 20:41:00+00:00,108.560,108.566,108.558,108.566
2019-12-11 20:42:00+00:00,108.564,108.564,108.562,108.562
2019-12-11 20:43:00+00:00,108.559,108.559,108.554,108.554
2019-12-11 20:44:00+00:00,108.557,108.562,108.556,108.556
2019-12-11 20:45:00+00:00,108.554,108.555,108.548,108.555
2019-12-11 20:46:00+00:00,108.553,108.556,108.550,108.550
2019-12-11 20:47:00+00:00,108.552,108.555,108.544,108.548
2019-12-11 20:48:00+00:00,108.546,108.552,108.542,108.542
2019-12-11 20:49:00+00:00,108.545,108.554,108.545,108.554
2019-12-11 20:50:00+00:00,108.556,108.564,108.556,108.564
2019-12-11 20:51:00+00:00,108.566,108.566,108.561,108.566
2019-12-11 20:52:00+00:00,108.564,108.566,108.559,108.566
2019-12-11 20:53:00+00:00,108.564,108.566,108.564,108.564
2019-12-11 20:54:00+00:00,108.566,108.568,108.559,108.559
2019-12-11 20:55:00+00:00,108.561,108.561,108.561,108.561
2019-12-11 20:56:00+00:00,108.564,108.566,108.554,108.554
2019-12-11 20:57:00+00:00,108.556,108.556,108.549,108.555
2019-12-11 20:58:00+00:00,108.553,108.553,108.544,108.544
2019-12-11 20:59:00+00:00,108.541,108.550,108.540,108.542
2019-12-11 21:00:00+00:00,108.546,108.555,108.546,108.547
2019-12-11 21:01:00+00:00,108.544,108.551,108.542,108.551
2019-12-11 21:02:00+00:00,108.554,108.554,108.554,108.554
2019-12-11 21:03:00+00:00,108.552,108.552,108.549,108.550
2019-12-11 21:04:00+00:00,108.552,108.552,108.547,108.550
2019-12-11 21:05:00+00:00,108.552,108.556,108.552,108.556
2019-12-11 21:06:00+00:00,108.558,108.566,108.558,108.564
2019-12-11 21:07:00+00:00,108.562,108.566,108.561,108.561
2019-12-11 21:08:00+00:00,108.559,108.559,108.557,108.557
2019-12-11 21:09:00+00:00,108.554,108.556,108.554,108.554
2019-12-11 21:10:00+00:00,108.552,108.552,108.550,108.552
2019-12-11 21:11:00+00:00,108.550,108.550,108.550,108.550
2019-12-11 21:12:00+00:00,108.548,108.548,108.544,108.544
2019-12-11 21:13:00+00:00,108.542,108.542,108.542,108.542
2019-12-11 21:15:00+00:00,108.544,108.544,108.542,108.542
2019-12-11 21:18:00+00:00,108.538,108.538,108.538,108.538
2019-12-11 21:19:00+00:00,108.536,108.536,108.536,108.536
2019-12-11 21:20:00+00:00,108.538,108.540,108.538,108.540
2019-12-11 21:21:00+00:00,108.538,108.538,108.536,108.536
2019-12-11 21:22:00+00:00,108.538,108.541,108.538,108.541
2019-12-11 21:23:00+00:00,108.538,108.538,108.538,108.538
2019-12-11 21:26:00+00:00,108.540,108.540,108.540,108.540
2019-12-11 21:27:00+00:00,108.538,108.538,108.536,108.536
2019-12-11 21:29:00+00:00,108.538,108.538,108.534,108.538
2019-12-11 21:30:00+00:00,108.541,108.541,108.538,108.540
2019-12-11 21:32:00+00:00,108.538,108.540,108.538,108.538
2019-12-11 21:33:00+00:00,108.540,108.540,108.538,108.540
2019-12-11 21:36:00+00:00,108.543,108.548,108.543,108.548
2019-12-11 21:37:00+00:00,108.550,108.550,108.548,108.548
2019-12-11 21:38:00+00:00,108.550,108.552,108.550,108.552
2019-12-11 21:39:00+00:00,108.550,108.553,108.550,108.550
2019-12-11 21:40:00+00:00,108.552,108.558,108.552,108.556
2019-12-11 21:41:00+00:00,108.558,108.562,108.558,108.562
2019-12-11 21:42:00+00:00,108.564,108.564,108.562,108.564
2019-12-11 21:43:00+00:00,108.562,108.562,108.562,108.562
2019-12-11 21:44:00+00:00,108.560,108.562,108.560,108.562
2019-12-11 21:45:00+00:00,108.560,108.560,108.556,108.558
2019-12-11 21:46:00+00:00,108.560,108.562,108.560,108.562
2019-12-11 21:47:00+00:00,108.560,108.560,108.560,108.560
2019-12-11 21:48:00+00:00,108.562,108.562,108.558,108.558
2019-12-11 21:49:00+00:00,108.560,108.560,108.560,108.560
2019-12-11 21:50:00+00:00,108.558,108.562,108.557,108.557
2019-12-11 21:52:00+00:00,108.560,108.560,108.560,108.560
2019-12-11 21:53:00+00:00,108.562,108.562,108.560,108.560
2019-12-11 21:55:00+00:00,108.562,108.562,108.554,108.554
2019-12-11 21:56:00+00:00,108.552,108.552,108.549,108.549
2019-12-11 21:57:00+00:00,108.552,108.554,108.552,108.552
2019-12-11 21:58:00+00:00,108.554,108.556,108.554,108.556
2019-12-11 21:59:00+00:00,108.558,108.558,108.558,108.558
2019-12-11 22:01:00+00:00,108.562,108.562,108.562,108.562
2019-12-11 22:02:00+00:00,108.559,108.559,108.559,108.559
2019-12-11 22:03:00+00:00,108.564,108.572,108.554,108.560
2019-12-11 22:04:00+00:00,108.556,108.556,108.543,108.543
2019-12-11 22:05:00+00:00,108.538,108.538,108.533,108.538
2019-12-11 22:09:00+00:00,108.541,108.548,108.540,108.548
2019-12-11 22:11:00+00:00,108.544,108.548,108.544,108.548
2019-12-11 22:12:00+00:00,108.551,108.551,108.551,108.551
2019-12-11 22:16:00+00:00,108.548,108.559,108.548,108.559
2019-12-11 22:17:00+00:00,108.556,108.564,108.554,108.558
2019-12-11 22:18:00+00:00,108.560,108.560,108.558,108.560
2019-12-11 22:23:00+00:00,108.558,108.558,108.545,108.545
2019-12-11 22:24:00+00:00,108.548,108.560,108.548,108.560
2019-12-11 22:25:00+00:00,108.557,108.560,108.544,108.558
2019-12-11 22:26:00+00:00,108.556,108.556,108.556,108.556
2019-12-11 22:27:00+00:00,108.553,108.553,108.553,108.553
2019-12-11 22:29:00+00:00,108.555,108.555,108.555,108.555
2019-12-11 22:30:00+00:00,108.558,108.558,108.548,108.550
2019-12-11 22:31:00+00:00,108.548,108.548,108.548,108.548
2019-12-11 22:33:00+00:00,108.546,108.546,108.546,108.546
2019-12-11 22:35:00+00:00,108.548,108.548,108.544,108.546
2019-12-11 22:39:00+00:00,108.548,108.548,108.541,108.548
2019-12-11 22:40:00+00:00,108.546,108.546,108.546,108.546
2019-12-11 22:41:00+00:00,108.548,108.550,108.548,108.550
2019-12-11 22:42:00+00:00,108.552,108.552,108.552,108.552
2019-12-11 22:43:00+00:00,108.555,108.558,108.550,108.558
2019-12-11 22:44:00+00:00,108.560,108.560,108.555,108.555
2019-12-11 22:45:00+00:00,108.552,108.552,108.552,108.552
2019-12-11 22:51:00+00:00,108.555,108.555,108.546,108.546
2019-12-11 22:53:00+00:00,108.548,108.548,108.546,108.546
2019-12-11 22:55:00+00:00,108.544,108.544,108.544,108.544
2019-12-11 22:57:00+00:00,108.541,108.546,108.541,108.546
2019-12-11 23:00:00+00:00,108.548,108.552,108.548,108.550
2019-12-11 23:01:00+00:00,108.548,108.548,108.545,108.545
2019-12-11 23:02:00+00:00,108.542,108.542,108.542,108.542
2019-12-11 23:05:00+00:00,108.540,108.542,108.540,108.542
2019-12-11 23:06:00+00:00,108.540,108.542,108.540,108.542
2019-12-11 23:07:00+00:00,108.544,108.544,108.544,108.544
2019-12-11 23:08:00+00:00,108.547,108.547,108.547,108.547
2019-12-11 23:09:00+00:00,108.544,108.544,108.544,108.544
2019-12-11 23:10:00+00:00,108.542,108.544,108.539,108.539
2019-12-11 23:11:00+00:00,108.542,108.542,108.540,108.540
2019-12-11 23:15:00+00:00,108.538,108.538,108.530,108.530
2019-12-11 23:16:00+00:00,108.532,108.534,108.532,108.534
2019-12-11 23:18:00+00:00,108.537,108.540,108.537,108.538
2019-12-11 23:19:00+00:00,108.535,108.540,108.532,108.538
2019-12-11 23:20:00+00:00,108.535,108.538,108.535,108.535
2019-12-11 23:21:00+00:00,108.537,108.540,108.537,108.538
2019-12-11 23:22:00+00:00,108.540,108.540,108.540,108.540
2019-12-11 23:23:00+00:00,108.538,108.540,108.538,108.540
2019-12-11 23:26:00+00:00,108.542,108.542,108.542,108.542
2019-12-11 23:27:00+00:00,108.540,108.542,108.540,108.540
2019-12-11 23:28:00+00:00,108.538,108.538,108.535,108.535
2019-12-11 23:29:00+00:00,108.537,108.540,108.537,108.540
2019-12-11 23:30:00+00:00,108.542,108.544,108.542,108.544
2019-12-11 23:34:00+00:00,108.546,108.546,108.546,108.546
2019-12-11 23:35:00+00:00,108.550,108.552,108.550,108.552
2019-12-11 23:36:00+00:00,108.554,108.554,108.549,108.549
2019-12-11 23:37:00+00:00,108.552,108.552,108.550,108.550
2019-12-11 23:38:00+00:00,108.552,108.552,108.552,108.552
2019-12-11 23:39:00+00:00,108.550,108.554,108.547,108.554
2019-12-11 23:40:00+00:00,108.552,108.552,108.546,108.549
2019-12-11 23:42:00+00:00,108.547,108.547,108.544,108.544
2019-12-11 23:43:00+00:00,108.546,108.549,108.546,108.547
2019-12-11 23:44:00+00:00,108.544,108.546,108.544,108.546
2019-12-11 23:45:00+00:00,108.549,108.549,108.542,108.544
2019-12-11 23:46:00+00:00,108.542,108.558,108.538,108.558
2019-12-11 23:47:00+00:00,108.556,108.564,108.554,108.561
2019-12-11 23:48:00+00:00,108.559,108.562,108.556,108.558
2019-12-11 23:49:00+00:00,108.561,108.562,108.559,108.562
2019-12-11 23:50:00+00:00,108.559,108.561,108.556,108.556
2019-12-11 23:51:00+00:00,108.554,108.554,108.548,108.548
2019-12-11 23:52:00+00:00,108.546,108.548,108.546,108.548
2019-12-11 23:53:00+00:00,108.546,108.548,108.546,108.548
2019-12-11 23:54:00+00:00,108.550,108.552,108.550,108.550
2019-12-11 23:55:00+00:00,108.548,108.550,108.548,108.550
2019-12-11 23:56:00+00:00,108.552,108.552,108.550,108.550
2019-12-11 23:57:00+00:00,108.547,108.552,108.547,108.552
2019-12-11 23:58:00+00:00,108.554,108.554,108.554,108.554
2019-12-11 23:59:00+00:00,108.552,108.554,108.552,108.554
